transaction_id;user_id;transaction_time;amount;merchant_id;country;ip_address;device_id;payment_method;status
T003609;U0516;2025-01-29 18:44:00;8,65;M051;SE;192.168.203.71;D0977;paypal;declined
T003610;U0021;2025-05-26 14:33:00;16,02;M018;PL;192.168.107.64;D0326;google_pay;approved
T003611;U0081;2025-05-14 05:01:00;24,78;M105;SE;192.168.55.45;D0061;paypal;approved
T003612;U0406;2025-05-09 12:54:00;198,66;M084;RO;192.168.62.175;D1354;google_pay;approved
T003613;U0874;2025-06-13 01:19:00;21,11;M091;GB;192.168.7.182;D0620;google_pay;approved
T003614;U1023;2025-02-23 04:15:00;80,59;M063;FR;192.168.23.63;D0082;bank_transfer;approved
T003615;U0107;2025-01-04 09:34:00;12,04;M003;IT;192.168.237.171;D1432;bank_transfer;declined
T003616;U1010;2025-03-20 16:34:00;7,25;M118;GB;192.168.191.204;D1648;bank_transfer;approved
T003617;U0710;2025-04-19 01:09:00;87,64;M038;SE;192.168.65.128;D1526;google_pay;approved
T003618;U0365;2025-05-08 07:21:00;251,41;M063;SE;192.168.13.82;D1542;google_pay;approved
T003619;U0380;2025-04-04 01:51:00;33,44;M029;FR;192.168.253.160;D1649;paypal;approved
T003620;U1181;2025-03-19 15:18:00;96,37;M025;RO;192.168.124.179;D0393;apple_pay;approved
T003621;U1057;2025-06-16 09:42:00;27,01;M003;DE;192.168.208.27;D0562;paypal;approved
T003622;U0936;2025-01-13 21:13:00;43,04;M099;FR;192.168.183.8;D1068;bank_transfer;approved
T003623;U0166;2025-02-28 00:38:00;23,23;M093;PT;192.168.216.203;D1215;card;approved
T003624;U0511;2025-04-30 07:40:00;50,12;M040;DE;192.168.135.36;D0709;apple_pay;declined
T003625;U0007;2025-06-14 06:35:00;27,12;M064;DE;192.168.3.63;D1482;google_pay;declined
T003626;U0610;2025-03-25 00:35:00;14,28;M073;PT;192.168.94.38;D1249;paypal;approved
T003627;U0774;2025-01-03 02:10:00;22,52;M065;SE;192.168.220.38;D0257;paypal;approved
T003628;U0667;2025-03-07 08:28:00;35,59;M117;FR;192.168.29.64;D1252;google_pay;approved
T003629;U0570;2025-05-29 18:06:00;8,52;M096;NL;192.168.59.206;D1194;bank_transfer;approved
T003630;U0387;2025-04-16 22:04:00;2,41;M091;NL;192.168.77.127;D1255;bank_transfer;approved
T003631;U0847;2025-04-01 15:17:00;44,09;M027;NL;192.168.88.155;D0225;card;approved
T003632;U0633;2025-03-06 17:07:00;5,54;M044;IT;192.168.246.247;D1763;paypal;approved
T003633;U0021;2025-06-10 17:27:00;17,33;M110;DE;192.168.97.236;D0516;apple_pay;approved
T003634;U0292;2025-03-26 20:31:00;11,83;M019;ES;192.168.248.106;D0860;google_pay;approved
T003635;U0081;2025-04-04 22:14:00;9,86;M091;RO;192.168.28.80;D0354;google_pay;approved
T003636;U0165;2025-06-06 16:32:00;3,61;M057;CZ;192.168.190.79;D1672;paypal;approved
T003637;U0630;2025-01-22 20:18:00;24,42;M087;RO;192.168.229.156;D1745;paypal;declined
T003638;U0145;2025-06-05 22:40:00;8,03;M116;NL;192.168.237.247;D1942;apple_pay;approved
T003639;U1020;2025-02-07 11:20:00;68,87;M115;FR;192.168.73.77;D0180;google_pay;declined
T003640;U0489;2025-01-10 19:13:00;92,18;M014;CZ;192.168.44.124;D1032;paypal;declined
T003641;U0885;2025-05-29 04:35:00;59,24;M094;PT;192.168.25.42;D1820;card;approved
T003642;U1091;2025-03-09 18:16:00;29,49;M013;DE;192.168.93.180;D0499;bank_transfer;approved
T003643;U0190;2025-01-14 19:11:00;2,53;M087;DE;192.168.51.224;D0265;google_pay;approved
T003644;U0518;2025-03-18 22:36:00;32,41;M004;GB;192.168.11.24;D0094;google_pay;approved
T003645;U0129;2025-01-12 16:37:00;41,25;M055;GB;192.168.20.248;D1092;paypal;approved
T003646;U0577;2025-06-25 05:51:00;38,32;M073;GB;192.168.185.225;D1766;paypal;approved
T003647;U0043;2025-02-07 07:21:00;9,32;M036;PL;192.168.208.75;D1361;bank_transfer;approved
T003648;U0629;2025-05-27 12:10:00;6,56;M040;DE;192.168.249.60;D0843;card;declined
T003649;U0043;2025-01-23 04:50:00;75,18;M038;DE;192.168.108.238;D0135;bank_transfer;approved
T003650;U0481;2025-03-27 23:45:00;19,25;M044;GB;192.168.132.105;D1170;paypal;approved
T003651;U0301;2025-06-06 16:07:00;46,7;M088;RO;192.168.52.4;D0476;bank_transfer;approved
T003652;U0951;2025-04-20 05:02:00;43,79;M017;GB;192.168.151.192;D0774;google_pay;approved
T003653;U1146;2025-05-14 21:40:00;33,33;M075;CZ;192.168.92.184;D1856;apple_pay;approved
T003654;U0897;2025-01-14 22:02:00;19,55;M118;FR;192.168.167.40;D0446;apple_pay;approved
T003655;U0264;2025-03-25 02:21:00;10,59;M102;CZ;192.168.225.14;D0173;google_pay;approved
T003656;U0330;2025-04-17 20:19:00;14,01;M006;GB;192.168.215.100;D0461;bank_transfer;approved
T003657;U0518;2025-05-24 21:09:00;17,72;M041;CZ;192.168.153.111;D0840;card;approved
T003658;U0935;2025-01-06 13:47:00;52,52;M107;PL;192.168.204.23;D0233;google_pay;declined
T003659;U1022;2025-05-25 18:58:00;43,84;M075;PL;192.168.14.100;D1491;paypal;approved
T003660;U0220;2025-04-14 12:48:00;84,62;M045;NL;192.168.46.141;D1045;google_pay;approved
T003661;U0218;2025-01-07 00:02:00;167,57;M099;RO;192.168.202.151;D0667;apple_pay;approved
T003662;U0741;2025-03-23 13:35:00;14,08;M116;PL;192.168.22.208;D1231;paypal;approved
T003663;U0167;2025-06-04 06:31:00;34,16;M087;PL;192.168.12.205;D0064;paypal;approved
T003664;U0862;2025-02-05 21:39:00;25,36;M115;ES;192.168.216.71;D0112;card;approved
T003665;U0940;2025-03-05 09:29:00;43,77;M072;ES;192.168.185.192;D0113;bank_transfer;approved
T003666;U0690;2025-06-20 22:50:00;10,89;M097;NL;192.168.173.133;D0547;card;approved
T003667;U1058;2025-04-08 22:45:00;37,01;M091;SE;192.168.180.230;D0934;google_pay;declined
T003668;U0338;2025-03-24 22:14:00;51,32;M083;ES;192.168.185.5;D1997;card;approved
T003669;U0287;2025-01-13 09:19:00;44,87;M087;PL;192.168.184.35;D0045;apple_pay;approved
T003670;U0256;2025-04-08 20:00:00;8,64;M101;SE;192.168.168.232;D0217;bank_transfer;approved
T003671;U0032;2025-03-16 10:18:00;116;M115;FR;192.168.144.155;D1931;bank_transfer;approved
T003672;U0991;2025-01-23 22:51:00;30,51;M011;PL;192.168.55.168;D1948;paypal;declined
T003673;U0599;2025-03-27 13:32:00;70,43;M039;GB;192.168.242.151;D0122;google_pay;approved
T003674;U0169;2025-02-12 00:57:00;66,43;M015;FR;192.168.42.143;D1029;apple_pay;approved
T003675;U0497;2025-05-18 09:24:00;16,8;M021;DE;192.168.18.143;D1420;bank_transfer;approved
T003676;U0060;2025-04-14 02:10:00;12,2;M060;PL;192.168.201.249;D1721;apple_pay;approved
T003677;U0989;2025-01-11 09:14:00;90,08;M085;PT;192.168.223.163;D1662;paypal;approved
T003678;U0535;2025-06-09 21:34:00;130,26;M103;CZ;192.168.245.172;D0208;apple_pay;approved
T003679;U1025;2025-03-27 00:51:00;36,65;M120;ES;192.168.99.1;D0535;google_pay;approved
T003680;U0046;2025-03-19 13:14:00;78,26;M037;FR;192.168.55.174;D0216;card;approved
T003681;U0591;2025-05-29 11:22:00;6,84;M032;FR;192.168.97.88;D1668;bank_transfer;approved
T003682;U0762;2025-06-13 09:23:00;29,54;M013;FR;192.168.183.76;D0341;bank_transfer;approved
T003683;U0973;2025-06-03 10:34:00;1,87;M008;PL;192.168.214.44;D0496;bank_transfer;approved
T003684;U0317;2025-05-25 12:48:00;88,68;M046;RO;192.168.188.194;D0961;card;declined
T003685;U0678;2025-05-30 13:42:00;20,12;M027;NL;192.168.167.219;D0188;paypal;approved
T003686;U0690;2025-01-06 01:19:00;5,63;M034;FR;192.168.127.51;D0233;card;approved
T003687;U0777;2025-05-23 17:36:00;27,84;M002;IT;192.168.62.178;D1510;google_pay;approved
T003688;U0068;2025-06-07 09:32:00;82,96;M047;ES;192.168.156.178;D0155;bank_transfer;approved
T003689;U0869;2025-04-13 01:01:00;105,94;M101;RO;192.168.47.87;D1938;bank_transfer;approved
T003690;U0544;2025-05-05 18:38:00;6,85;M086;SE;192.168.142.64;D0246;apple_pay;approved
T003691;U0641;2025-03-17 04:48:00;58,83;M086;PT;192.168.41.216;D1466;bank_transfer;approved
T003692;U0175;2025-06-09 19:34:00;13,88;M069;NL;192.168.195.199;D0645;apple_pay;approved
T003693;U0649;2025-04-08 04:27:00;142,93;M069;SE;192.168.158.102;D1086;google_pay;approved
T003694;U0219;2025-02-04 20:41:00;77,29;M035;PT;192.168.55.45;D1674;card;approved
T003695;U0274;2025-05-07 06:39:00;18,07;M025;NL;192.168.43.150;D1215;bank_transfer;approved
T003696;U0423;2025-03-03 04:16:00;54,4;M086;RO;192.168.247.169;D0683;google_pay;approved
T003697;U0058;2025-05-05 21:43:00;66,57;M119;NL;192.168.86.17;D0094;google_pay;approved
T003698;U0924;2025-02-21 01:31:00;10,52;M104;PL;192.168.199.61;D1615;paypal;approved
T003699;U0970;2025-05-25 14:27:00;27,83;M064;PL;192.168.10.13;D0585;google_pay;approved
T003700;U0503;2025-03-12 08:47:00;15,62;M005;PL;192.168.245.113;D1653;card;approved
T003701;U1164;2025-06-24 19:32:00;83,79;M069;ES;192.168.78.238;D0800;google_pay;approved
T003702;U0937;2025-06-11 06:51:00;66,64;M047;IT;192.168.240.188;D1018;google_pay;approved
T003703;U1152;2025-01-26 10:25:00;94,41;M046;PL;192.168.119.52;D1338;card;approved
T003704;U0249;2025-02-16 02:36:00;87,85;M003;PL;192.168.115.83;D0050;paypal;declined
T003705;U0726;2025-06-01 19:11:00;9,83;M094;SE;192.168.174.41;D0090;apple_pay;approved
T003706;U0456;2025-03-14 07:07:00;74,91;M019;PL;192.168.158.171;D0960;apple_pay;approved
T003707;U0279;2025-05-05 19:35:00;45,16;M047;FR;192.168.112.115;D1448;bank_transfer;approved
T003708;U0808;2025-06-28 03:15:00;3,34;M100;ES;192.168.165.155;D0762;paypal;approved
T003709;U1198;2025-02-18 16:27:00;12,32;M039;RO;192.168.152.147;D1224;google_pay;approved
T003710;U0317;2025-06-04 22:47:00;33,55;M059;NL;192.168.211.127;D0319;apple_pay;approved
T003711;U1023;2025-02-25 18:13:00;97,46;M076;PT;192.168.166.221;D0849;bank_transfer;declined
T003712;U0726;2025-05-13 00:10:00;40,04;M092;GB;192.168.199.83;D1502;card;approved
T003713;U0396;2025-04-07 07:36:00;5,63;M093;PL;192.168.250.82;D1395;apple_pay;approved
T003714;U0469;2025-06-25 16:06:00;76,89;M017;RO;192.168.26.24;D0574;paypal;approved
T003715;U0428;2025-06-17 03:20:00;80,36;M051;ES;192.168.80.82;D0975;card;approved
T003716;U0555;2025-03-12 21:29:00;2,23;M091;RO;192.168.84.216;D0567;bank_transfer;approved
T003717;U0689;2025-01-15 11:08:00;19,27;M085;FR;192.168.239.34;D0335;apple_pay;approved
T003718;U0252;2025-01-30 11:30:00;18,24;M003;ES;192.168.148.165;D1449;google_pay;approved
T003719;U0078;2025-05-25 09:17:00;60,66;M062;PL;192.168.177.101;D1391;google_pay;approved
T003720;U1078;2025-02-19 16:21:00;118,78;M092;GB;192.168.106.209;D1598;apple_pay;approved
T003721;U0374;2025-02-11 17:33:00;40,23;M027;NL;192.168.87.216;D1432;paypal;declined
T003722;U0936;2025-04-21 16:00:00;53,58;M025;ES;192.168.82.200;D1466;google_pay;declined
T003723;U0857;2025-01-26 02:43:00;55,85;M099;ES;192.168.40.98;D0164;card;approved
T003724;U0777;2025-04-25 01:50:00;27,91;M001;ES;192.168.25.236;D0139;paypal;declined
T003725;U0515;2025-04-01 10:11:00;30,52;M090;PT;192.168.138.170;D1365;bank_transfer;approved
T003726;U0140;2025-01-01 18:47:00;94,16;M047;GB;192.168.27.102;D0510;card;approved
T003727;U1148;2025-05-28 10:30:00;33,79;M073;FR;192.168.73.164;D1139;paypal;approved
T003728;U1164;2025-06-01 00:35:00;3,13;M047;PT;192.168.214.52;D0430;apple_pay;approved
T003729;U0467;2025-05-16 02:10:00;162,61;M014;PT;192.168.14.189;D0976;bank_transfer;declined
T003730;U0638;2025-05-31 23:57:00;17,61;M067;ES;192.168.92.184;D1402;bank_transfer;approved
T003731;U0055;2025-03-27 22:30:00;7,47;M068;CZ;192.168.160.15;D1467;card;approved
T003732;U0309;2025-06-21 19:22:00;2,12;M023;RO;192.168.11.22;D1287;card;declined
T003733;U0249;2025-04-28 02:05:00;36,12;M067;PL;192.168.184.195;D0712;paypal;approved
T003734;U0663;2025-03-01 16:24:00;22,35;M073;DE;192.168.119.250;D0270;paypal;approved
T003735;U1057;2025-04-24 01:25:00;25,99;M093;NL;192.168.214.44;D0236;bank_transfer;approved
T003736;U0061;2025-05-25 14:38:00;8,33;M026;DE;192.168.161.142;D1678;google_pay;approved
T003737;U0889;2025-01-31 19:40:00;1,12;M111;PT;192.168.242.181;D0580;apple_pay;approved
T003738;U0573;2025-03-19 00:58:00;118,36;M016;DE;192.168.200.148;D0097;google_pay;approved
T003739;U1011;2025-01-01 21:20:00;18,2;M084;GB;192.168.230.47;D0665;google_pay;approved
T003740;U0694;2025-06-15 10:18:00;56,94;M074;PL;192.168.10.160;D0687;bank_transfer;approved
T003741;U0897;2025-02-02 09:36:00;93,61;M023;SE;192.168.160.183;D0845;apple_pay;approved
T003742;U1028;2025-01-25 10:54:00;125,43;M055;FR;192.168.62.35;D1107;bank_transfer;approved
T003743;U0081;2025-02-28 23:22:00;64,05;M040;IT;192.168.44.171;D1334;bank_transfer;approved
T003744;U0095;2025-06-09 14:32:00;124,54;M088;PL;192.168.188.230;D1857;paypal;approved
T003745;U0791;2025-01-20 09:49:00;44,44;M034;PL;192.168.105.207;D1239;google_pay;declined
T003746;U0872;2025-06-12 19:43:00;85,42;M101;SE;192.168.28.132;D0920;card;approved
T003747;U1147;2025-03-23 06:52:00;84,83;M087;SE;192.168.255.55;D1155;bank_transfer;approved
T003748;U0555;2025-01-28 12:45:00;4,13;M080;FR;192.168.91.117;D0112;apple_pay;approved
T003749;U0879;2025-04-22 06:09:00;120,52;M038;CZ;192.168.72.145;D0917;google_pay;approved
T003750;U0650;2025-06-09 23:35:00;25,24;M028;DE;192.168.57.9;D0149;bank_transfer;approved
T003751;U0225;2025-06-18 15:04:00;54,97;M056;NL;192.168.124.36;D1385;google_pay;declined
T003752;U0530;2025-02-23 06:56:00;173,4;M032;GB;192.168.48.25;D1120;bank_transfer;approved
T003753;U0081;2025-06-02 13:17:00;40,58;M062;IT;192.168.228.228;D0797;card;approved
T003754;U0916;2025-01-10 03:12:00;21,03;M048;PT;192.168.39.218;D0366;google_pay;approved
T003755;U0452;2025-01-22 10:43:00;139,99;M086;ES;192.168.227.3;D0962;bank_transfer;approved
T003756;U0289;2025-01-01 21:13:00;20,73;M047;GB;192.168.147.174;D0379;paypal;declined
T003757;U0056;2025-04-17 20:32:00;61,64;M071;GB;192.168.10.138;D1352;google_pay;approved
T003758;U0236;2025-01-02 06:10:00;11,67;M048;PL;192.168.190.94;D0372;apple_pay;approved
T003759;U1189;2025-02-08 17:59:00;62,39;M070;DE;192.168.173.247;D1793;apple_pay;approved
T003760;U0835;2025-06-15 16:47:00;38,23;M084;IT;192.168.210.236;D0064;bank_transfer;approved
T003761;U0504;2025-02-28 19:58:00;41,52;M106;NL;192.168.132.57;D1340;paypal;approved
T003762;U0889;2025-05-27 03:03:00;111,09;M094;PL;192.168.183.8;D1263;apple_pay;declined
T003763;U0904;2025-04-01 18:56:00;135,42;M105;GB;192.168.58.145;D1641;apple_pay;approved
T003764;U0558;2025-01-06 17:07:00;5,18;M049;PL;192.168.89.97;D1613;paypal;declined
T003765;U0105;2025-02-21 15:33:00;14,02;M101;PT;192.168.178.80;D0163;bank_transfer;declined
T003766;U0404;2025-05-08 21:25:00;33,82;M050;FR;192.168.72.178;D1353;paypal;approved
T003767;U0939;2025-05-26 15:12:00;9,25;M056;FR;192.168.48.134;D1857;apple_pay;approved
T003768;U0617;2025-01-23 04:45:00;1,25;M107;NL;192.168.28.236;D0523;google_pay;approved
T003769;U1073;2025-02-01 00:13:00;14,73;M020;CZ;192.168.50.189;D1484;bank_transfer;approved
T003770;U1002;2025-05-14 14:57:00;18,95;M065;IT;192.168.208.24;D1286;bank_transfer;approved
T003771;U1031;2025-04-26 05:35:00;26,4;M065;SE;192.168.63.175;D0425;google_pay;approved
T003772;U0330;2025-05-29 18:20:00;10,17;M018;IT;192.168.39.138;D1181;google_pay;declined
T003773;U0327;2025-06-26 13:17:00;16,08;M016;DE;192.168.210.220;D0030;card;approved
T003774;U0284;2025-05-23 02:20:00;48,63;M085;PL;192.168.24.153;D1472;google_pay;approved
T003775;U0720;2025-06-23 01:18:00;25,16;M054;GB;192.168.134.139;D0146;bank_transfer;approved
T003776;U0952;2025-04-18 05:48:00;48,59;M084;SE;192.168.61.97;D0015;bank_transfer;approved
T003777;U0473;2025-03-14 22:33:00;4,53;M074;FR;192.168.113.183;D0824;bank_transfer;approved
T003778;U1007;2025-05-29 15:00:00;62,84;M118;RO;192.168.103.110;D1938;apple_pay;declined
T003779;U0971;2025-01-09 12:46:00;23,7;M093;SE;192.168.141.134;D1764;apple_pay;declined
T003780;U1152;2025-02-26 14:07:00;6,37;M046;CZ;192.168.215.128;D1375;paypal;approved
T003781;U0675;2025-04-15 08:27:00;16,47;M113;ES;192.168.49.201;D0145;bank_transfer;approved
T003782;U1101;2025-01-27 03:21:00;28,34;M067;ES;192.168.103.113;D1216;google_pay;approved
T003783;U0959;2025-05-06 01:16:00;15,21;M047;PL;192.168.104.102;D0291;card;approved
T003784;U1135;2025-04-08 14:44:00;48,15;M047;SE;192.168.191.128;D1824;paypal;approved
T003785;U0958;2025-03-11 03:49:00;46,51;M101;RO;192.168.248.22;D1078;bank_transfer;approved
T003786;U0981;2025-05-26 15:41:00;15,57;M018;SE;192.168.168.5;D0415;card;approved
T003787;U0180;2025-05-30 09:57:00;12,36;M033;IT;192.168.8.30;D0183;paypal;declined
T003788;U0490;2025-01-04 21:43:00;69,77;M031;FR;192.168.50.215;D0223;google_pay;approved
T003789;U0821;2025-03-09 15:14:00;12,59;M046;CZ;192.168.130.122;D0663;google_pay;approved
T003790;U0274;2025-02-20 07:57:00;14,67;M090;ES;192.168.19.134;D1167;card;approved
T003791;U0395;2025-01-14 06:19:00;38,52;M053;PL;192.168.48.159;D0710;google_pay;approved
T003792;U0928;2025-01-17 04:48:00;85,71;M074;IT;192.168.60.99;D1332;apple_pay;approved
T003793;U0495;2025-06-09 14:39:00;18,18;M043;SE;192.168.183.29;D1957;google_pay;approved
T003794;U0507;2025-05-16 12:59:00;174,74;M085;CZ;192.168.92.247;D1459;bank_transfer;approved
T003795;U1101;2025-05-05 05:57:00;44,66;M056;FR;192.168.59.230;D0951;paypal;approved
T003796;U0793;2025-06-16 18:37:00;2,88;M116;FR;192.168.221.54;D1229;card;approved
T003797;U0886;2025-03-18 14:57:00;13,25;M017;SE;192.168.15.51;D1914;bank_transfer;approved
T003798;U0345;2025-04-06 14:40:00;9,72;M076;RO;192.168.14.21;D1917;bank_transfer;approved
T003799;U0742;2025-05-13 07:48:00;5,97;M108;PT;192.168.22.208;D0938;apple_pay;approved
T003800;U0100;2025-01-11 13:57:00;67,99;M012;DE;192.168.69.127;D0269;card;approved
T003801;U0641;2025-06-23 20:55:00;51,96;M110;RO;192.168.158.102;D1770;card;approved
T003802;U0931;2025-04-26 09:36:00;5,25;M021;ES;192.168.34.12;D0255;card;approved
T003803;U0562;2025-02-03 06:58:00;18,34;M116;SE;192.168.154.156;D0352;bank_transfer;approved
T003804;U0309;2025-02-12 22:19:00;4,94;M005;NL;192.168.169.205;D0871;paypal;approved
T003805;U0435;2025-03-11 18:29:00;18,4;M087;CZ;192.168.130.157;D0319;paypal;approved
T003806;U0263;2025-04-28 02:12:00;12,01;M042;CZ;192.168.6.172;D0188;card;approved
T003807;U1013;2025-02-19 19:36:00;16,04;M041;PT;192.168.105.154;D1550;bank_transfer;approved
T003808;U0327;2025-03-05 01:59:00;7,09;M008;PL;192.168.79.11;D1084;paypal;approved
T003809;U0101;2025-02-14 22:04:00;14,14;M063;DE;192.168.153.108;D1557;paypal;approved
T003810;U0378;2025-01-05 10:47:00;3,23;M066;PT;192.168.181.32;D1311;google_pay;approved
T003811;U0287;2025-04-23 19:39:00;13,58;M034;PL;192.168.210.236;D1901;card;approved
T003812;U0025;2025-05-08 21:43:00;27,48;M060;RO;192.168.16.24;D1142;paypal;approved
T003813;U0495;2025-03-04 11:14:00;6,53;M119;GB;192.168.26.46;D0973;apple_pay;approved
T003814;U0527;2025-02-11 00:05:00;21,29;M057;GB;192.168.1.132;D0261;bank_transfer;approved
T003815;U0692;2025-03-12 22:20:00;15,84;M042;FR;192.168.216.71;D0591;card;approved
T003816;U0833;2025-04-16 01:23:00;5,47;M055;RO;192.168.64.78;D0506;paypal;approved
T003817;U0262;2025-03-04 22:35:00;13,38;M078;GB;192.168.110.190;D1450;paypal;declined
T003818;U0121;2025-04-14 15:43:00;42,05;M120;IT;192.168.155.80;D1812;paypal;approved
T003819;U0104;2025-03-02 04:14:00;7,86;M056;PT;192.168.67.92;D1751;google_pay;approved
T003820;U1033;2025-06-01 12:05:00;89,89;M024;GB;192.168.5.26;D0970;paypal;approved
T003821;U1158;2025-06-17 06:59:00;72,2;M009;PT;192.168.134.234;D1772;card;approved
T003822;U0230;2025-05-07 20:26:00;37,7;M089;ES;192.168.85.48;D0905;google_pay;approved
T003823;U0743;2025-05-15 14:28:00;25,79;M041;FR;192.168.209.28;D1944;paypal;approved
T003824;U0184;2025-05-12 08:54:00;113,81;M054;ES;192.168.101.38;D0364;apple_pay;declined
T003825;U0667;2025-02-15 17:26:00;4,72;M077;DE;192.168.254.234;D1469;bank_transfer;approved
T003826;U0442;2025-03-18 04:01:00;13,43;M051;PL;192.168.8.62;D0431;google_pay;approved
T003827;U0191;2025-01-31 01:33:00;7,38;M033;DE;192.168.232.19;D1294;apple_pay;approved
T003828;U0905;2025-06-04 05:22:00;51,61;M051;IT;192.168.35.253;D0654;apple_pay;approved
T003829;U1039;2025-01-20 08:58:00;86,65;M116;GB;192.168.132.224;D1888;bank_transfer;approved
T003830;U0116;2025-01-08 22:28:00;100,08;M078;IT;192.168.153.253;D1107;paypal;approved
T003831;U0089;2025-06-06 15:26:00;3,47;M116;SE;192.168.26.150;D0434;bank_transfer;approved
T003832;U0869;2025-04-11 09:39:00;127,18;M083;GB;192.168.141.200;D1812;bank_transfer;approved
T003833;U0847;2025-02-13 22:23:00;27,11;M016;CZ;192.168.248.116;D1348;apple_pay;approved
T003834;U0593;2025-05-30 06:49:00;66,07;M036;RO;192.168.163.70;D0444;paypal;approved
T003835;U0776;2025-05-21 09:31:00;42,82;M046;RO;192.168.5.121;D0847;bank_transfer;declined
T003836;U0134;2025-02-26 21:48:00;15,08;M043;SE;192.168.179.221;D1505;bank_transfer;approved
T003837;U1014;2025-05-13 17:26:00;16,05;M027;FR;192.168.152.222;D1675;bank_transfer;approved
T003838;U1024;2025-03-16 08:16:00;34,65;M051;SE;192.168.126.27;D0736;bank_transfer;declined
T003839;U0671;2025-02-27 07:16:00;22,23;M102;DE;192.168.153.67;D1609;paypal;approved
T003840;U0315;2025-01-26 10:14:00;34,7;M024;SE;192.168.96.43;D1509;google_pay;approved
T003841;U0181;2025-02-18 08:16:00;34,2;M002;ES;192.168.162.165;D1989;bank_transfer;approved
T003842;U0694;2025-01-24 17:59:00;27,15;M046;PT;192.168.118.137;D1299;paypal;approved
T003843;U0471;2025-03-20 05:08:00;21,2;M063;DE;192.168.153.232;D0560;bank_transfer;approved
T003844;U0629;2025-02-10 04:09:00;3,37;M028;PT;192.168.155.146;D1734;card;approved
